ID	NumUnique	PopUniq	Nom_Pop	Assigned	Sexe	Year	Cohorte	NGS-SSsp2210	NGS-SSsp2210-b	NGS-SsaD486	NGS-SsaD486-b	Ssa-1.7	Ssa-1.7-b	Ssa-10.1	Ssa-10.1-b	Ssa-10.2	Ssa-10.2-b	Ssa-11.2	Ssa-11.2-b	Ssa-11.3	Ssa-11.3-b	Ssa-11.5	Ssa-11.5-b	Ssa-11.8	Ssa-11.8-b	Ssa-12.5	Ssa-12.5-b	Ssa-13.8	Ssa-13.8-b	Ssa-14.2	Ssa-14.2-b	Ssa-14.3	Ssa-14.3-b	Ssa-14.5	Ssa-14.5-b	Ssa-14.6	Ssa-14.6-b	Ssa-14.8	Ssa-14.8-b	Ssa-15.1	Ssa-15.1-b	Ssa-15.3	Ssa-15.3-b	Ssa-15.7	Ssa-15.7-b	Ssa-17.1	Ssa-17.1-b	Ssa-18.7	Ssa-18.7-b	Ssa-19.1	Ssa-19.1-b	Ssa-19.2	Ssa-19.2-b	Ssa-19.3	Ssa-19.3-b	Ssa-2.1	Ssa-2.1-b	Ssa-2.2	Ssa-2.2-b	Ssa-2.7	Ssa-2.7-b	Ssa-20.2	Ssa-20.2-b	Ssa-21.2	Ssa-21.2-b	Ssa-22.5	Ssa-22.5-b	Ssa-22.9	Ssa-22.9-b	Ssa-22.d31	Ssa-22.d31-b	Ssa-25.11	Ssa-25.11-b	Ssa-25.2	Ssa-25.2-b	Ssa-26.1	Ssa-26.1-b	Ssa-4.d44	Ssa-4.d44-b	Ssa-5.2	Ssa-5.2-b	Ssa-6.2	Ssa-6.2-b	Ssa-7.12	Ssa-7.12-b	Ssa-9.3	Ssa-9.3-b	Ssa-9.8	Ssa-9.8-b
22R031	1204	1	Romaine	non	F	2022	2020	25	25	52	52	49	52	40	40	48	51	73	73	63	63	46	46	64	73	69	69	42	42	42	42	64	64	36	42	45	45	57	66	43	46	53	65	73	73	55	64	68	68	56	62	38	38	55	55	34	34	35	38	37	43	42	42	60	78	68	80	64	64	50	56	39	39	36	42	33	33	35	35	49	49	40	46	36	51	40	40	31	31
22R033	1205	2	Puyjalon	non	M	2022	2018	45	65	40	40	55	55	28	40	51	51	49	49	54	57	37	46	73	73	69	69	48	48	42	54	64	64	36	36	45	45	57	60	43	46	49	68	73	79	0	0	71	77	56	56	38	41	49	55	34	34	35	38	34	37	39	42	0	0	59	65	64	64	50	54	0	0	42	51	33	33	35	37	49	49	46	46	30	30	40	40	31	31
22R034	1206	2	Puyjalon	oui	F	2022	2019	25	45	36	36	52	55	28	28	51	51	49	73	63	63	37	46	67	73	69	69	42	48	42	60	64	64	21	39	45	45	60	69	43	49	62	62	73	79	55	64	68	71	56	62	38	38	52	52	34	34	35	35	37	37	39	42	60	78	71	83	58	64	50	50	39	39	36	42	33	33	35	39	43	49	40	46	36	45	40	40	31	31
22R035	1207	2	Puyjalon	non	M	2022	2018	37	45	32	56	49	52	37	40	51	57	49	58	54	54	37	46	64	73	69	69	42	48	42	54	64	70	39	39	45	45	0	0	43	49	53	53	64	73	46	46	0	0	56	62	38	38	52	55	34	34	35	41	34	43	39	42	0	0	56	59	0	0	50	56	0	0	42	42	33	48	37	39	49	49	40	46	30	36	37	37	31	34
22R036	1208	2	Puyjalon	oui	M	2022	2019	49	49	32	40	52	52	28	28	45	48	73	73	54	57	37	46	64	64	72	72	42	48	42	42	64	70	36	42	45	45	0	0	43	46	49	53	73	79	46	55	0	0	62	74	38	38	49	55	28	34	35	35	34	43	42	42	60	60	0	0	64	64	50	56	39	39	42	51	48	54	37	37	43	49	40	46	45	51	40	46	31	34
22R037	1209	2	Puyjalon	non	M	2022	2019	45	45	40	52	52	55	40	40	51	51	73	73	54	63	37	37	73	73	69	69	42	42	42	60	64	70	21	36	42	45	60	69	43	43	53	56	73	79	46	46	71	71	56	83	38	38	52	52	34	34	35	41	37	37	42	45	60	81	80	80	64	67	50	56	0	0	36	57	33	33	35	39	43	49	40	46	30	45	37	40	28	31
22R038	1210	2	Puyjalon	non	F	2022	2019	25	25	36	52	52	55	28	40	51	54	73	73	63	63	37	37	73	73	69	69	42	48	54	60	64	67	36	36	45	45	57	69	49	49	62	68	73	79	64	64	68	71	56	56	38	38	55	55	34	34	35	35	43	43	39	42	60	78	71	80	64	67	50	54	0	0	42	42	33	54	35	37	49	49	40	40	30	30	40	40	31	37
22R039	1211	2	Puyjalon	oui	F	2022	2020	25	25	32	40	52	52	28	37	51	51	43	49	63	63	37	37	73	73	63	69	42	42	42	42	64	64	36	39	45	45	57	66	43	49	53	65	64	73	46	64	71	71	62	62	38	38	55	55	28	34	35	41	34	37	42	42	60	60	80	80	64	64	54	56	39	39	42	42	33	33	35	37	43	49	40	46	45	45	40	46	31	37
22R041	1212	2	Puyjalon	non	F	2022	2019	25	41	40	52	49	55	37	40	51	51	43	49	54	57	37	37	73	73	69	72	42	42	42	42	64	70	36	39	45	45	57	66	43	43	53	53	64	79	64	64	68	71	56	83	38	38	55	55	28	34	35	35	34	37	42	45	60	60	80	80	64	64	50	56	0	0	42	51	33	57	37	39	49	49	40	40	36	45	37	37	31	37
22R042	1213	2	Puyjalon	oui	M	2022	2019	45	45	40	52	52	55	28	37	51	54	49	49	54	63	37	37	67	73	69	69	42	48	42	60	64	64	21	39	45	45	0	0	43	49	53	62	64	79	0	0	0	0	56	62	38	38	52	55	34	34	35	41	34	34	39	42	0	0	0	0	58	64	50	56	39	39	42	42	33	33	35	37	43	43	40	40	45	45	40	40	31	31
22R043	1214	2	Puyjalon	oui	M	2022	2019	25	49	40	40	49	55	37	40	51	54	49	58	57	63	37	37	67	73	69	69	42	42	42	48	64	70	36	39	45	45	66	69	43	49	62	62	64	79	55	55	68	71	56	62	38	38	52	55	34	34	35	35	34	43	39	42	60	60	71	71	64	64	54	56	39	39	36	42	33	33	39	39	49	49	40	46	36	45	40	40	31	37
22R045	1215	1	Romaine	non	M	2022	2020	25	25	52	52	52	52	28	40	48	51	43	58	63	66	46	46	73	73	69	69	42	42	42	42	64	64	Unscored	Unscored	45	45	0	0	46	49	65	68	73	73	0	0	68	68	56	62	38	38	55	58	28	34	35	38	37	43	42	42	60	60	0	0	64	64	50	56	39	39	51	51	33	33	35	37	49	49	46	49	36	51	40	40	31	31
22R046	1216	2	Puyjalon	non	M	2022	2019	25	45	52	56	49	52	28	43	51	51	73	73	54	54	37	46	64	73	69	69	48	48	42	54	64	70	36	36	42	42	57	69	43	46	50	62	64	73	46	55	68	71	56	62	38	41	52	52	28	34	35	35	34	43	Unscored	Unscored	0	0	71	80	67	67	56	56	39	39	36	42	33	57	37	39	43	49	40	40	45	45	37	46	31	34
22R047	1217	2	Puyjalon	non	F	2022	#VALEUR!	25	45	32	40	55	55	28	40	45	51	49	73	57	57	46	49	64	73	69	72	42	42	42	54	64	67	36	39	42	45	60	66	46	49	46	49	64	73	46	64	68	71	42	42	38	41	52	55	28	34	35	35	16	37	39	42	78	78	80	80	64	64	36	42	39	39	36	42	54	60	35	37	49	49	40	40	45	45	37	37	31	34
22R048	1218	2	Puyjalon	oui	M	2022	2019	25	25	32	40	52	55	28	37	51	51	43	73	54	63	37	37	73	76	69	69	42	42	42	54	64	70	39	39	45	45	0	0	43	49	62	62	64	79	46	55	0	0	56	56	38	41	49	52	34	34	35	41	34	43	42	42	0	0	65	71	64	67	50	54	0	0	36	51	33	33	37	39	43	43	40	46	45	45	40	40	37	37
22R049	1219	2	Puyjalon	non	F	2022	#VALEUR!	49	65	52	52	49	49	28	40	45	51	43	73	63	63	46	46	73	73	69	69	42	42	60	60	64	67	21	36	42	42	60	63	Unscored	Unscored	55	61	64	73	46	46	68	68	42	48	38	38	55	55	34	37	35	35	34	43	39	39	60	60	80	83	58	64	36	36	39	48	36	36	33	54	35	37	43	49	40	46	30	36	37	37	34	37
22R052	1220	2	Puyjalon	non	NA	2022	2019	45	45	36	40	52	55	28	40	51	51	58	73	54	63	37	46	64	64	69	72	42	48	54	60	64	70	36	39	42	45	66	69	43	49	53	56	64	79	46	46	71	71	62	62	38	41	52	55	34	34	41	41	37	43	15	39	60	60	80	80	64	67	50	50	39	39	36	57	48	66	37	39	43	49	40	46	30	36	40	40	28	31
22R053	1221	2	Puyjalon	non	F	2022	#VALEUR!	25	41	40	52	49	55	28	40	51	51	43	49	54	54	37	37	73	76	69	69	42	42	42	54	64	64	36	36	42	45	57	69	43	43	46	70	49	73	46	55	68	68	48	48	38	38	55	55	28	34	35	35	37	43	42	42	60	78	71	80	64	64	36	42	39	39	36	42	33	33	39	39	49	49	46	46	45	45	37	46	31	37
22R054	1222	2	Puyjalon	non	NA	2022	#VALEUR!	37	49	40	40	52	55	40	40	51	57	58	73	54	63	37	37	73	73	69	69	42	42	42	42	64	67	36	42	42	45	63	66	46	49	49	79	67	79	46	46	68	71	42	48	38	38	52	55	31	34	38	44	34	43	42	42	0	0	59	68	64	64	36	42	39	48	42	51	33	51	35	37	43	49	40	40	45	45	37	37	31	31
22R055	1223	2	Puyjalon	non	M	2022	#VALEUR!	25	25	40	40	55	55	28	37	51	51	49	49	54	57	37	37	73	73	69	69	42	42	42	54	67	70	36	39	45	45	60	63	43	49	46	55	64	73	46	46	68	71	48	48	38	38	55	55	34	34	35	35	34	43	39	42	60	78	71	80	58	64	36	36	39	39	36	36	33	57	37	39	49	49	40	46	30	45	40	40	31	34
22R056	1224	2	Puyjalon	non	F	2022	#VALEUR!	25	25	40	52	52	52	28	43	51	51	73	73	54	57	37	46	64	64	69	69	42	48	42	60	64	64	21	21	42	45	60	60	49	49	46	46	64	73	46	64	71	71	42	60	38	38	52	55	34	34	35	35	16	43	39	42	0	0	80	80	64	67	36	40	39	39	42	51	48	54	39	39	43	49	46	46	30	45	40	46	31	37
22R057	1225	1	Romaine	oui	F	2022	2020	45	45	44	52	46	52	40	40	51	57	43	73	63	66	46	46	73	73	69	69	42	42	42	60	64	64	36	39	42	45	57	66	43	46	56	65	49	55	0	0	68	68	56	71	38	38	55	55	34	34	35	35	34	43	39	42	0	0	68	83	64	67	56	58	0	0	42	54	33	33	35	35	49	49	40	40	45	45	37	37	31	37
22R058	1226	2	Puyjalon	non	F	2022	#VALEUR!	25	45	40	52	52	52	28	37	48	48	49	73	54	57	37	46	64	64	69	72	48	48	60	60	64	64	21	39	42	45	60	66	49	49	55	55	64	73	55	64	71	71	42	60	38	38	52	55	28	28	35	41	34	34	42	42	60	78	56	80	58	67	36	40	39	39	42	42	33	54	37	39	43	49	46	46	30	45	40	40	31	37
22R059	1227	2	Puyjalon	non	F	2022	2019	25	45	40	52	49	55	40	40	45	51	49	73	54	54	37	46	73	73	69	69	42	48	42	54	64	64	21	39	45	45	60	66	43	49	53	62	73	73	46	64	68	71	56	83	38	38	55	55	28	34	35	35	31	34	39	42	75	78	65	71	61	64	50	54	0	0	42	42	33	57	37	37	49	49	46	46	36	36	37	40	31	34
22R060	1228	2	Puyjalon	oui	F	2022	2019	25	45	40	52	52	55	28	40	51	51	58	73	57	63	37	49	73	73	69	69	42	48	42	60	64	64	21	36	45	45	60	69	43	49	55	55	73	79	55	64	68	71	42	48	38	38	52	52	28	34	35	41	34	37	39	42	60	78	71	83	61	64	36	36	39	39	42	42	33	54	35	39	43	49	40	46	45	45	37	40	31	31
22R061	1229	2	Puyjalon	non	F	2022	#VALEUR!	25	49	36	52	55	55	28	37	48	51	43	58	54	57	46	49	73	73	69	69	42	42	42	54	70	70	36	39	45	45	69	69	46	49	46	46	64	73	46	64	68	71	45	60	38	41	52	55	34	37	35	35	16	37	39	39	60	78	56	80	61	64	36	42	39	39	36	42	54	57	37	39	49	49	40	40	36	45	40	46	31	34
22R062	1230	2	Puyjalon	oui	F	2022	2019	25	45	52	56	46	55	28	40	51	54	49	58	57	63	46	46	73	73	69	72	42	42	42	42	64	64	39	39	42	45	0	0	49	49	62	65	64	79	46	64	71	71	59	62	38	38	52	55	28	34	35	35	37	37	39	42	0	0	59	80	64	64	50	50	0	0	36	42	Unscored	Unscored	35	37	49	49	40	46	45	45	37	37	34	34
22R063	1231	2	Puyjalon	non	M	2022	2020	25	45	40	40	55	55	37	37	51	51	49	73	54	54	46	46	73	73	69	69	42	42	42	60	64	70	36	39	45	45	63	69	43	43	53	65	73	73	46	46	68	77	56	62	38	41	52	55	34	34	35	38	34	43	39	42	60	60	59	80	64	64	50	50	0	0	36	36	0	0	37	39	49	49	40	40	45	45	40	46	31	34
22R065	1232	1	Romaine	oui	F	2022	2020	45	45	40	40	46	49	40	40	51	57	58	70	42	54	46	46	73	73	69	69	42	42	42	42	64	70	33	36	42	45	60	66	46	46	58	58	73	73	46	64	68	71	45	45	38	38	55	55	28	34	35	44	37	40	39	42	60	78	59	80	64	64	42	42	0	0	36	48	33	33	35	39	49	52	40	46	45	51	37	40	31	31
22R066	1233	2	Puyjalon	non	F	2022	#VALEUR!	25	65	40	40	49	52	37	37	45	51	43	58	54	54	37	46	73	73	69	69	42	48	42	54	64	67	36	36	42	45	57	60	46	49	55	58	73	73	46	64	71	77	42	42	41	41	52	55	28	34	35	38	34	43	39	42	78	78	80	80	64	64	36	40	39	39	42	51	33	33	37	37	49	49	46	46	30	30	37	46	34	34
22R067	1234	2	Puyjalon	non	F	2022	2018	25	49	36	40	55	55	28	40	51	54	58	58	57	63	46	49	73	73	69	69	42	48	42	54	64	70	21	36	45	45	0	0	46	49	49	62	73	73	0	0	68	71	62	62	38	38	52	52	34	34	35	35	16	16	39	39	0	0	0	0	64	64	50	50	39	39	42	42	33	54	37	37	43	43	40	46	36	45	40	40	31	37
22R068	1235	2	Puyjalon	non	F	2022	2019	25	49	40	52	49	55	40	40	51	57	49	58	54	54	46	46	73	73	69	69	42	42	42	42	64	64	21	36	42	45	60	60	46	49	62	86	79	79	46	46	68	68	62	65	38	38	55	55	28	34	35	41	34	37	42	42	0	0	59	59	64	64	50	50	0	0	36	42	33	33	35	37	49	49	40	40	45	45	37	40	31	31
22R070	1236	2	Puyjalon	non	F	2022	#VALEUR!	25	45	32	40	49	55	28	40	51	57	49	73	57	63	37	49	64	73	69	69	42	42	42	60	64	70	36	39	45	45	57	66	46	49	46	55	73	73	46	55	68	71	42	42	38	38	49	52	28	37	35	41	16	46	Unscored	Unscored	75	78	65	71	61	64	36	40	39	48	42	42	33	33	37	39	49	49	40	46	45	45	37	40	31	31
22R071	1237	2	Puyjalon	non	F	2022	#VALEUR!	45	45	32	32	46	55	28	40	45	51	43	73	54	63	37	49	73	73	69	72	42	48	54	54	64	64	36	39	45	45	60	66	43	49	55	55	73	73	55	64	71	71	48	51	38	38	52	55	34	34	35	35	16	43	42	45	78	78	56	65	61	64	36	40	0	0	42	45	33	33	37	37	49	49	40	46	45	45	37	40	31	37
22R072	1238	2	Puyjalon	non	F	2022	#VALEUR!	41	45	40	52	52	55	37	40	45	51	43	49	54	54	37	46	73	73	69	69	48	48	42	54	64	67	36	42	42	45	60	66	43	49	46	55	61	64	46	64	68	71	42	51	38	38	49	55	28	34	35	35	43	43	39	42	75	78	65	83	64	64	36	36	39	39	42	51	33	33	35	37	49	49	40	46	36	45	37	40	31	31
22R073	1239	2	Puyjalon	non	M	2022	2019	25	25	52	52	52	55	28	28	45	51	43	49	57	63	37	46	73	73	69	69	42	42	54	60	64	64	36	36	42	45	0	0	43	49	53	68	73	73	46	46	0	0	56	59	38	41	49	55	34	34	35	35	34	37	39	39	0	0	56	56	58	64	50	50	39	39	42	42	0	0	35	37	43	49	40	46	30	45	37	40	34	37
22R074	1240	2	Puyjalon	non	M	2022	2019	25	45	52	52	49	49	28	37	48	51	43	49	54	63	37	46	73	73	69	69	42	42	54	60	64	64	36	36	42	42	0	0	46	49	62	68	73	73	46	46	0	0	56	62	38	38	49	52	28	34	35	35	31	37	39	42	60	60	0	0	58	64	50	56	39	39	42	42	33	57	35	37	43	49	40	40	45	51	37	37	31	34
22R075	1241	2	Puyjalon	oui	M	2022	2019	25	49	40	40	52	55	28	28	45	51	58	73	57	57	46	49	64	73	69	72	42	42	42	42	64	64	21	39	45	45	0	0	46	49	49	53	64	73	46	64	71	71	56	62	38	38	52	55	34	34	35	35	16	37	39	42	60	78	0	0	0	0	50	54	0	0	36	51	54	54	37	37	49	49	40	46	45	51	40	46	31	37
22R076	1242	2	Puyjalon	non	F	2022	#VALEUR!	25	25	36	52	52	55	28	40	45	45	73	73	54	63	37	46	73	73	69	69	42	48	42	42	64	64	36	39	42	45	57	66	43	49	46	55	73	76	46	64	68	71	42	42	38	38	55	55	34	34	35	35	37	43	42	42	60	78	56	80	58	64	36	36	39	39	42	42	54	66	37	39	49	49	40	40	30	36	40	40	31	37
22R077	1243	2	Puyjalon	oui	M	2022	2019	25	49	32	40	52	55	28	43	45	51	73	73	54	63	37	37	64	73	69	69	42	42	42	54	64	64	36	36	45	45	60	60	46	49	46	49	67	73	46	64	71	71	42	48	38	41	52	55	34	34	35	41	34	43	42	42	60	60	65	71	64	67	36	36	39	39	36	51	33	48	37	39	49	49	46	46	30	51	37	40	31	31
22R078	1244	1	Romaine	non	F	2022	#VALEUR!	25	45	52	52	49	52	40	40	51	51	43	49	54	54	46	46	73	73	69	69	42	42	42	42	64	64	36	39	45	45	57	66	43	46	46	58	67	73	55	55	68	71	45	54	38	38	55	58	28	34	35	35	34	34	42	42	60	78	65	65	64	67	36	42	0	0	36	51	33	33	35	35	49	49	40	46	30	45	37	40	31	31
22R079	1245	1	Romaine	non	F	2022	2020	25	45	36	36	46	52	40	40	51	57	73	73	63	63	46	46	73	73	69	72	42	42	42	42	64	67	36	39	42	42	66	66	43	43	53	62	73	73	0	0	68	68	56	68	38	38	49	55	34	37	35	38	34	37	42	42	60	81	59	62	67	70	56	56	39	39	42	51	33	33	35	35	43	49	46	46	30	45	37	40	31	31
22R080	1246	2	Puyjalon	non	M	2022	#VALEUR!	45	45	32	52	52	55	37	40	48	51	49	58	57	57	37	49	64	73	69	69	42	42	42	54	64	64	36	39	42	45	60	66	46	49	55	55	64	73	46	46	71	71	42	69	38	38	52	52	28	34	35	38	43	43	42	42	60	78	80	80	64	64	42	42	39	39	36	51	33	54	37	39	43	49	46	46	45	45	37	37	34	37
22R081	1247	2	Puyjalon	non	M	2022	2020	25	37	32	36	46	52	28	37	51	51	73	73	54	54	46	46	73	73	69	69	42	42	42	54	64	67	36	39	42	45	0	0	43	43	56	65	73	79	46	55	68	77	62	62	38	38	52	55	34	34	35	38	43	43	39	39	60	60	71	80	58	64	54	54	39	39	42	42	0	0	37	39	49	49	40	40	30	45	37	46	31	37
22R082	1248	2	Puyjalon	non	F	2022	#VALEUR!	45	45	40	40	46	52	37	37	51	51	49	58	54	57	37	46	64	64	69	69	42	42	42	42	64	64	39	42	42	45	66	66	43	43	46	55	61	73	55	55	71	71	48	51	38	38	49	55	28	34	41	41	34	43	39	42	78	78	0	0	64	64	36	36	0	0	42	45	33	57	35	35	49	49	40	46	36	45	40	40	31	31
22R083	1249	2	Puyjalon	oui	M	2022	2020	45	49	40	52	49	55	28	37	48	51	43	58	54	57	37	49	73	73	69	72	42	42	42	42	70	70	36	39	42	45	66	69	43	46	53	62	73	79	58	64	71	71	56	56	38	38	52	52	34	37	35	35	16	34	39	42	60	60	80	80	64	64	50	56	39	39	36	42	57	57	37	39	43	49	40	46	36	45	40	46	31	31
22R084	1250	2	Puyjalon	non	M	2022	2019	25	41	32	36	55	55	28	40	48	51	58	73	57	63	37	46	73	73	69	69	42	48	42	42	64	70	36	39	42	45	66	69	43	43	53	62	64	76	55	64	68	71	56	62	38	41	55	55	34	34	38	41	43	43	42	45	78	78	77	80	61	67	50	50	39	39	42	57	33	33	39	39	43	49	40	46	30	45	37	37	31	37
22R085	1251	2	Puyjalon	oui	M	2022	2019	45	45	32	40	52	52	37	40	48	51	49	73	54	63	37	37	73	73	69	69	42	42	54	54	64	64	36	39	45	45	60	66	43	49	49	55	64	73	46	46	71	71	42	42	38	41	49	52	34	34	35	41	34	43	39	42	0	0	65	71	61	64	36	40	0	0	42	42	33	33	35	37	49	49	40	46	45	45	37	40	34	37
22R086	1252	2	Puyjalon	oui	M	2022	2019	45	49	40	40	55	55	37	37	45	48	73	73	57	63	37	46	64	73	69	69	42	42	54	60	64	64	36	42	45	45	60	66	49	49	46	46	67	67	46	46	71	71	42	69	38	38	52	55	34	34	35	41	34	43	42	42	75	75	71	80	64	64	36	40	39	39	51	51	33	54	37	39	49	49	46	46	30	45	37	37	31	31
22R087	1253	1	Romaine	non	F	2022	#VALEUR!	45	49	44	52	46	52	40	40	48	51	73	73	54	66	46	46	64	73	69	72	42	42	42	54	64	64	21	36	45	45	60	81	43	43	49	49	55	79	46	64	68	68	45	60	38	38	49	52	34	34	35	35	34	43	39	42	72	78	68	83	64	64	36	42	39	39	36	51	33	33	35	37	43	43	46	49	45	51	40	40	31	31
22R088	1254	2	Puyjalon	oui	M	2022	2019	45	45	36	44	46	49	28	37	51	51	49	58	54	63	37	46	73	73	69	69	42	48	42	54	64	70	36	39	45	45	0	0	43	49	53	68	73	73	46	55	71	71	56	62	38	41	55	55	34	34	35	41	34	37	39	39	60	60	56	80	58	64	50	50	39	39	36	42	33	57	35	35	43	49	46	46	45	45	37	40	31	34
22R089	1255	2	Puyjalon	oui	F	2022	2019	25	25	32	32	52	55	28	37	45	51	58	73	57	57	46	46	64	73	63	69	42	42	54	60	64	64	36	39	45	45	60	63	43	49	46	58	67	73	46	46	71	71	42	48	38	41	52	55	28	28	35	35	37	43	42	42	60	60	65	80	64	67	36	36	0	0	36	42	54	54	35	37	43	43	40	46	45	45	40	46	31	34
22R092	1256	2	Puyjalon	non	M	2022	2020	25	45	32	40	52	55	37	37	51	51	49	49	54	63	37	46	64	73	69	69	42	42	42	54	67	70	36	39	45	45	60	63	43	43	53	65	73	73	0	0	68	68	56	62	38	41	0	0	34	34	38	41	31	43	15	39	60	60	71	80	64	64	50	54	39	39	42	42	33	57	37	39	49	49	40	46	45	45	40	46	31	34
22R093	1257	2	Puyjalon	oui	F	2022	2019	45	45	32	56	49	49	28	37	51	54	58	73	63	63	37	46	73	73	69	69	42	48	42	42	64	64	21	39	42	45	60	69	43	46	53	65	61	79	0	0	77	77	56	56	38	38	52	55	34	34	35	41	37	37	42	45	78	78	59	80	64	64	50	50	39	39	36	36	33	69	35	37	49	49	40	46	36	45	37	46	34	34
22R094	1258	2	Puyjalon	non	F	2022	2019	25	45	52	52	52	55	28	40	45	51	43	73	54	57	37	37	0	0	69	69	42	42	42	42	64	67	36	36	45	45	57	57	49	49	53	62	73	73	0	0	68	71	56	56	38	41	49	55	34	34	35	35	34	37	39	39	60	78	0	0	64	67	54	54	0	0	42	42	63	66	37	37	49	49	40	46	30	36	40	40	34	37
22R095	1259	2	Puyjalon	non	M	2022	#VALEUR!	25	37	40	52	49	55	28	37	48	51	49	58	57	57	46	49	73	73	69	69	42	42	42	60	64	64	36	39	45	45	63	66	49	49	55	58	64	73	46	64	71	71	42	42	38	41	52	52	34	34	35	35	43	43	42	42	60	75	56	80	64	67	36	42	0	0	42	51	54	57	35	37	49	49	46	46	45	45	37	46	31	31
22R096	1260	2	Puyjalon	non	F	2022	2020	25	25	40	52	52	55	37	40	51	51	49	49	54	63	46	49	64	73	69	72	42	42	42	54	67	67	36	39	45	45	60	69	43	49	53	65	64	73	46	46	68	71	56	83	38	41	52	52	34	34	35	35	43	43	39	45	60	78	71	80	64	70	54	56	39	39	36	36	33	57	35	37	49	49	40	46	45	45	37	40	31	37
22R098	1261	1	Romaine	non	F	2022	#VALEUR!	25	45	40	52	49	49	28	40	51	51	43	49	54	54	46	46	64	73	69	69	42	45	42	42	64	64	21	21	45	45	60	60	46	46	58	61	73	73	Unscored	Unscored	68	71	45	45	38	44	55	55	28	34	35	35	34	43	39	42	60	78	65	80	64	64	36	42	39	39	36	57	57	69	35	37	43	43	40	49	30	45	37	37	31	31
22R099	1262	1	Romaine	non	F	2022	2019	45	45	36	40	46	49	40	40	57	57	43	49	54	66	46	46	70	73	69	72	42	45	42	60	64	64	21	21	45	45	60	60	43	46	53	65	73	73	0	0	68	71	56	59	38	38	55	55	34	34	35	35	16	34	42	42	0	0	68	71	58	64	56	56	0	0	42	51	0	0	35	35	43	49	40	40	45	45	37	37	31	31
22R100	1263	2	Puyjalon	non	M	2022	2020	25	45	32	40	52	55	37	40	51	51	49	49	54	63	46	46	64	73	69	69	42	42	42	60	64	70	36	39	45	45	0	0	43	43	53	68	73	73	46	46	0	0	56	56	41	41	49	52	34	34	35	38	34	43	39	45	60	81	0	0	64	64	Unscored	Unscored	39	39	36	42	33	57	35	37	49	49	40	40	30	45	40	46	31	34
22R101	1264	2	Puyjalon	non	F	2022	2020	37	45	44	52	55	55	40	40	48	51	58	73	54	63	37	46	73	73	69	69	42	42	42	48	64	64	39	39	45	45	66	66	43	49	53	65	73	79	64	64	68	71	56	86	38	38	55	55	28	34	35	35	37	37	42	45	60	60	59	59	61	64	50	54	0	0	51	51	33	54	37	39	49	49	46	46	45	45	40	46	31	34
22R102	1265	2	Puyjalon	non	F	2022	#VALEUR!	45	45	32	52	52	55	40	40	51	51	43	73	54	63	37	46	73	73	69	69	42	48	42	60	64	64	36	42	42	45	66	69	49	49	46	55	64	73	55	64	68	71	48	48	38	38	52	55	34	34	35	35	34	43	42	42	78	78	56	56	61	64	36	36	39	39	42	45	33	33	35	35	43	49	40	46	36	45	40	40	31	31
22R103	1266	2	Puyjalon	non	F	2022	#VALEUR!	25	49	36	52	55	55	28	40	48	51	43	49	57	63	46	46	73	73	69	72	42	42	42	42	64	64	39	39	42	45	63	66	43	49	46	58	64	64	46	64	71	71	45	51	38	38	55	55	34	34	35	41	16	37	39	42	0	0	80	80	64	67	36	36	39	39	42	42	33	33	35	39	49	49	40	46	36	45	37	37	31	34
22R104	1267	2	Puyjalon	non	M	2022	#VALEUR!	25	37	36	52	55	55	28	40	45	51	43	73	54	57	37	46	73	73	69	69	42	48	42	42	64	64	36	36	42	45	57	63	43	49	46	55	73	76	55	64	68	71	42	42	38	38	55	55	34	34	35	41	43	43	39	42	78	78	80	80	64	67	36	40	39	39	42	42	63	66	37	39	49	49	40	40	36	45	37	37	31	34
22R105	1268	2	Puyjalon	oui	M	2022	2019	45	49	32	36	52	52	28	40	45	51	73	73	54	57	37	46	64	64	69	69	42	42	42	54	64	64	21	36	45	45	60	60	43	49	53	68	67	73	46	46	68	68	56	80	38	41	52	52	28	34	35	35	37	43	Unscored	Unscored	60	78	71	71	64	64	50	50	39	39	36	51	33	33	35	37	43	49	46	46	30	51	37	40	37	37
22R106	1269	2	Puyjalon	non	M	2022	#VALEUR!	25	37	32	40	52	55	28	40	45	51	43	49	54	66	37	46	64	73	63	69	42	42	42	60	64	70	36	39	45	45	57	66	43	43	46	55	73	73	55	64	68	71	42	51	38	38	49	52	34	37	35	35	37	46	42	42	78	78	65	71	61	64	36	36	39	39	42	42	33	33	35	39	43	49	40	46	30	45	37	46	34	37
22R107	1270	2	Puyjalon	non	M	2022	2019	37	49	52	56	52	55	37	37	48	51	43	43	54	63	37	49	73	73	72	72	42	48	54	54	70	70	36	39	45	45	0	0	43	46	65	65	73	79	46	46	71	71	56	56	38	41	52	55	28	37	35	41	16	43	39	42	0	0	59	80	64	64	50	50	39	39	42	48	57	57	35	35	49	49	40	46	45	51	37	46	31	34
22R108	1271	2	Puyjalon	non	M	2022	#VALEUR!	41	45	36	56	55	55	40	40	51	51	73	73	54	63	37	46	73	73	69	69	42	42	60	60	64	70	39	42	42	45	0	0	49	49	46	55	64	79	Unscored	Unscored	71	77	42	48	38	38	49	52	34	34	35	35	37	43	42	42	60	75	65	80	64	67	36	36	39	39	36	51	33	33	35	37	49	49	40	46	30	36	37	46	34	37
