Ne																																																																																		
npops = 14																																																																																		
nloci = 41																																																																																		
																																																																																		
	NGS-SSsp2210		NGS-SsaD486		Ssa-1.7		Ssa-10.1		Ssa-10.2		Ssa-11.2		Ssa-11.3		Ssa-11.5		Ssa-11.8		Ssa-12.5		Ssa-13.8		Ssa-14.2		Ssa-14.3		Ssa-14.5		Ssa-14.6		Ssa-14.8		Ssa-15.1		Ssa-15.3		Ssa-15.7		Ssa-17.1		Ssa-18.7		Ssa-19.1		Ssa-19.2		Ssa-19.3		Ssa-2.1		Ssa-2.2		Ssa-2.7		Ssa-20.2		Ssa-21.2		Ssa-22.2		Ssa-22.9		Ssa-22.d31		Ssa-25.11		Ssa-25.2		Ssa-26.1		Ssa-4.d44		Ssa-5.2		Ssa-6.2		Ssa-7.12		Ssa-9.3		Ssa-9.8	
23R193	45	65	32	32	52	55	28	40	45	57	73	73	54	54	37	46	73	73	69	69	?	?	54	54	64	67	36	36	45	45	60	69	43	46	62	65	73	73	46	46	68	71	62	62	38	38	49	52	34	37	38	41	16	43	39	39	60	60	59	59	64	64	?	?	39	39	36	51	?	?	?	?	49	49	40	46	?	?	37	37	37	37
23R194	25	37	52	52	49	55	37	43	48	51	73	73	63	63	37	37	73	73	69	69	?	?	54	54	64	64	36	36	42	45	60	60	43	49	53	68	73	79	46	64	71	71	56	56	38	38	55	55	34	34	35	35	43	43	42	42	60	78	59	59	61	67	?	?	?	?	36	42	?	?	?	?	49	49	40	46	?	?	40	46	31	34
23R197	45	49	32	52	55	55	37	40	48	51	73	73	54	63	37	46	?	?	69	69	?	?	54	54	?	?	36	36	45	45	57	60	46	49	62	62	73	73	46	64	71	71	56	62	38	38	49	55	34	37	35	41	34	43	39	42	60	75	59	80	64	64	?	?	39	39	42	51	?	?	?	?	49	49	46	46	?	?	37	40	34	37
23R201	37	45	40	40	52	52	28	28	45	51	73	73	54	63	46	49	?	?	69	69	?	?	54	60	64	67	36	36	45	45	60	69	43	43	56	68	73	79	46	46	68	68	62	62	38	38	52	55	34	34	35	35	43	43	39	39	?	?	59	80	64	64	?	?	39	39	36	42	?	?	?	?	49	49	40	46	?	?	40	46	31	37
23R202	25	45	32	36	52	52	28	28	45	51	73	73	54	54	46	46	73	73	69	69	?	?	42	54	64	67	36	39	42	45	60	66	43	43	56	65	73	79	46	46	68	68	56	56	38	41	52	52	34	34	35	35	43	43	39	39	60	78	71	80	64	64	?	?	39	39	42	42	?	?	?	?	49	49	46	46	?	?	37	46	37	37
23R207	25	45	32	40	52	55	40	40	45	51	49	73	54	54	46	46	64	73	69	69	?	?	42	54	64	67	36	39	45	45	60	66	43	43	53	65	73	73	46	46	68	77	56	56	41	41	49	52	34	34	35	41	34	43	39	45	78	81	71	80	64	64	?	?	39	39	42	42	?	?	?	?	49	49	40	40	?	?	37	46	34	37
23R208	45	49	44	52	49	55	28	40	48	51	43	58	54	54	37	46	73	73	69	69	?	?	42	54	64	64	36	39	45	45	60	66	43	49	62	68	73	73	64	64	68	68	62	86	38	38	52	55	34	34	35	35	37	43	39	39	60	75	59	59	61	64	?	?	39	39	42	51	33	33	?	?	49	49	46	46	?	?	37	40	34	34
23R210	45	49	44	52	55	55	40	43	48	51	73	73	54	63	37	46	64	73	69	69	?	?	48	54	64	64	39	39	42	45	?	?	43	43	53	68	73	73	46	46	68	71	56	62	38	38	52	52	34	34	35	35	37	43	39	42	60	75	59	83	58	61	?	?	39	39	42	51	?	?	?	?	49	49	46	46	?	?	37	40	34	34
23R219	45	45	40	52	55	55	28	40	45	51	49	73	54	63	37	46	64	73	69	72	?	?	42	54	64	67	21	36	45	45	60	60	43	49	53	68	73	73	46	46	68	71	62	83	38	38	52	52	34	34	35	35	43	43	39	45	60	78	71	71	64	64	?	?	39	39	36	36	57	57	37	39	49	49	40	46	?	?	37	40	37	37
23R233	25	37	40	52	55	55	37	40	48	51	49	73	54	63	37	46	64	73	69	69	?	?	42	54	64	70	36	39	45	45	60	63	43	49	53	62	73	73	46	64	68	71	56	56	38	41	49	55	34	34	35	41	31	43	42	45	60	60	80	80	64	64	?	?	39	39	42	51	33	54	?	?	49	49	40	46	?	?	40	40	31	34
23R238	37	37	36	52	52	55	28	40	48	51	73	73	54	63	46	46	73	73	69	69	42	48	42	48	64	64	39	39	42	45	66	66	43	49	53	62	64	73	55	64	68	71	56	62	38	38	55	55	34	34	35	35	43	43	39	39	75	78	80	80	58	64	?	?	39	39	42	51	54	66	35	39	49	49	46	46	45	45	40	46	31	34
23R241	25	49	36	52	49	55	28	43	45	48	73	73	63	63	37	46	73	73	69	69	42	48	48	54	64	64	36	39	42	45	60	66	43	49	62	62	73	79	64	64	71	71	56	62	38	41	52	55	34	37	35	35	43	43	42	42	75	78	59	59	61	61	?	?	39	39	42	42	54	57	?	?	49	49	40	46	45	45	37	40	34	34
23R243	37	41	52	52	49	49	40	40	51	57	58	73	54	63	37	37	64	73	69	69	42	42	42	42	64	64	36	36	42	45	60	63	49	49	62	65	64	73	46	46	71	71	62	62	38	38	55	55	34	34	35	41	16	43	42	42	60	78	59	80	64	67	?	?	39	39	36	51	33	33	35	39	49	49	40	46	36	45	37	46	37	37
23R244	45	65	40	52	52	55	28	37	45	51	43	73	54	54	46	46	73	73	69	69	42	42	54	60	64	64	36	36	42	45	60	69	43	43	62	65	73	79	46	64	68	71	56	62	38	41	52	55	34	34	38	41	43	43	39	39	78	81	71	80	64	67	?	?	39	39	36	42	33	33	?	?	49	49	40	40	30	45	37	46	31	37
23R246	25	25	36	36	46	55	?	?	51	51	73	73	54	63	37	49	64	73	69	69	42	48	54	60	64	70	36	36	45	45	69	69	43	49	56	62	73	79	55	64	68	71	56	62	38	41	52	55	34	34	35	35	34	43	39	39	60	60	65	80	58	64	?	?	39	51	42	51	48	57	?	?	49	49	40	40	30	45	40	46	34	37
23R249	25	45	40	40	46	52	28	40	45	51	43	49	51	54	46	46	73	73	69	69	42	42	42	42	64	67	39	39	42	45	66	66	43	46	53	65	64	73	49	55	68	77	62	62	38	38	49	55	34	34	35	41	28	31	39	42	78	78	71	80	64	67	?	?	39	39	42	51	48	57	37	37	43	49	40	40	30	45	37	37	34	34
23R260	25	45	32	40	49	49	40	40	51	51	58	73	51	54	37	46	73	73	69	69	42	42	42	54	64	67	36	39	42	45	60	66	43	49	53	62	64	76	55	55	77	77	62	83	38	38	52	55	28	34	35	35	43	43	39	42	78	81	71	71	61	64	50	50	39	39	42	42	57	66	?	?	49	49	40	46	45	51	40	40	31	31
23R269	37	37	36	52	49	52	28	40	48	51	43	73	54	63	37	49	73	73	69	69	48	48	42	48	64	64	39	39	42	45	66	66	49	49	62	62	64	73	55	64	68	68	56	62	38	38	52	52	34	34	35	35	43	43	39	39	60	60	59	80	58	61	?	?	39	39	42	51	33	57	35	35	49	49	46	46	45	45	40	40	34	37
23R272	45	45	32	32	52	52	28	28	45	51	49	73	54	63	37	46	73	73	63	69	42	42	54	60	64	64	36	39	45	45	66	69	46	49	62	62	64	79	46	46	71	71	56	56	38	41	49	52	28	34	35	41	31	34	39	39	60	78	65	80	64	67	?	?	39	39	42	51	33	54	?	?	49	49	40	40	30	45	40	40	31	37
23R274	25	25	36	36	49	55	37	37	51	51	43	49	54	63	37	46	73	73	69	69	42	48	42	42	70	70	39	39	45	45	66	66	43	49	53	53	73	79	46	46	68	68	65	65	38	38	52	55	28	34	35	35	37	46	39	42	78	78	80	80	58	64	?	?	39	39	42	42	33	33	35	35	49	49	40	46	36	51	37	37	31	31
23R277	45	49	44	52	55	55	28	40	48	51	43	58	54	54	37	37	73	73	69	69	42	42	42	48	64	64	39	39	42	45	66	66	43	49	53	65	73	79	64	64	68	71	56	86	38	38	52	55	34	34	35	35	37	43	39	45	60	75	59	80	64	64	?	?	39	39	42	51	33	33	35	37	49	49	46	46	45	45	37	40	34	34
23R281	25	49	40	52	46	55	28	40	48	51	73	73	54	63	46	49	73	73	69	69	?	?	48	60	64	64	36	39	45	45	66	69	49	49	62	62	64	73	46	64	68	71	56	62	38	38	55	55	34	34	35	35	43	43	39	42	75	78	80	80	64	64	?	?	39	39	42	51	54	66	?	?	49	49	40	46	45	45	40	46	31	34
23R284	25	25	36	40	46	49	40	43	48	51	49	49	54	57	37	49	64	73	69	69	?	?	42	54	64	70	39	39	45	45	66	66	43	49	53	53	64	73	46	64	68	71	56	59	38	38	52	55	34	34	35	35	37	43	39	42	60	78	71	80	64	64	?	?	39	39	42	42	33	33	?	?	49	49	40	40	30	30	37	37	31	34
23R287	37	45	40	40	46	49	28	28	45	51	43	73	54	63	46	49	73	73	69	69	42	48	42	60	64	64	36	39	42	45	63	66	43	46	56	68	55	79	46	55	68	77	56	65	38	38	52	55	34	37	35	41	16	43	42	42	60	60	71	80	64	64	?	?	39	39	36	42	33	57	35	39	49	49	40	46	45	45	37	40	34	37
23R291	45	45	32	44	46	52	37	40	51	51	58	73	54	54	37	46	73	73	69	69	42	42	42	54	64	67	36	39	45	45	60	66	43	49	65	68	73	79	46	64	68	71	56	86	38	41	52	55	34	37	35	35	37	43	39	39	60	60	59	59	64	64	?	?	39	39	36	42	33	33	37	37	49	49	40	46	45	51	37	37	34	37
23R298	37	45	32	52	49	55	37	40	48	51	43	73	54	54	37	37	73	73	69	69	42	42	48	54	64	64	36	39	45	45	66	69	43	49	49	62	73	73	46	64	68	77	62	83	38	38	52	55	34	37	35	41	16	43	42	42	60	78	59	80	64	64	?	?	39	39	42	51	33	48	?	?	49	49	46	46	45	45	37	40	34	37
23R313	25	45	40	52	52	55	28	40	45	57	43	73	54	54	37	46	73	73	69	69	?	?	42	60	64	67	36	39	45	45	63	69	43	49	53	62	64	79	46	64	71	71	65	83	38	38	52	55	34	37	35	41	16	43	42	45	75	78	65	71	64	70	?	?	39	39	36	51	33	57	?	?	49	49	40	40	?	?	37	37	34	37
23R316	25	49	40	52	55	55	?	?	48	51	43	49	54	54	37	37	64	73	69	69	42	42	42	48	64	64	39	39	45	45	66	66	43	49	53	62	73	73	46	64	68	71	56	62	38	41	49	52	28	34	35	41	34	37	42	42	75	78	59	80	61	64	?	?	39	39	36	42	33	33	35	35	49	49	40	46	30	45	40	40	31	34
23R319	25	25	40	40	49	52	28	40	45	51	43	73	54	54	37	46	73	73	69	69	?	?	42	60	64	67	36	39	42	45	60	66	43	46	56	68	55	79	46	46	68	68	56	62	38	38	55	55	28	34	35	41	34	43	39	42	75	78	71	80	58	64	?	?	39	39	42	51	57	66	35	39	43	49	40	46	45	45	37	40	34	37
23R320	37	49	36	52	46	55	28	43	48	51	73	73	54	63	37	46	73	73	69	69	42	42	42	48	64	64	39	39	42	45	66	66	43	49	56	62	73	79	55	64	71	77	56	62	38	38	52	52	34	34	35	35	43	43	39	39	75	78	80	80	64	64	?	?	39	39	42	51	54	66	35	37	49	49	46	46	30	45	40	46	31	34
23R321	25	45	32	40	52	55	37	37	51	51	43	73	63	63	37	46	73	73	69	72	42	42	42	54	70	70	39	39	45	45	66	66	43	49	53	53	73	73	46	55	68	71	65	83	38	38	55	55	34	37	35	41	34	43	39	42	78	78	56	80	58	67	?	?	39	48	42	42	33	33	35	35	43	49	46	46	?	?	37	46	31	31
23R325	25	37	36	40	52	52	28	37	51	51	73	73	54	54	46	46	73	73	69	69	42	42	60	60	64	64	36	36	45	45	69	69	43	49	56	68	64	73	46	55	68	77	56	62	38	38	52	52	34	34	35	38	43	43	39	39	78	81	59	80	64	64	?	?	39	39	42	51	66	66	35	37	49	49	40	46	45	45	37	46	31	37
23R328	25	49	52	52	49	55	37	43	48	51	43	73	54	63	46	46	73	73	69	69	42	42	48	54	64	64	36	39	42	45	60	66	43	43	53	62	73	79	64	64	71	71	56	56	38	41	55	55	28	34	35	35	37	43	39	42	75	78	59	80	61	67	?	?	39	39	42	51	33	33	35	37	49	49	40	46	45	45	37	40	31	34
23R331	37	45	36	40	46	55	28	40	51	51	43	73	54	63	46	46	73	73	69	69	?	?	42	60	64	67	36	39	42	45	60	66	46	49	62	68	55	64	46	55	68	71	56	62	38	38	55	55	28	34	35	41	34	43	42	42	60	60	65	80	58	64	?	?	39	39	36	42	33	33	35	39	43	49	40	46	45	51	37	40	31	37
23R337	25	45	40	52	52	55	28	37	45	51	49	73	54	63	46	46	64	73	69	69	42	42	54	54	64	67	36	36	42	45	60	60	43	43	62	68	73	79	46	46	68	71	56	56	41	41	52	55	34	34	35	38	43	43	39	42	60	78	71	80	64	67	?	?	39	39	36	36	33	57	?	?	49	49	40	40	45	45	37	37	31	37
23R345	37	45	40	52	46	55	28	43	45	48	58	73	54	63	37	46	64	73	69	69	?	?	54	60	64	64	21	36	42	45	60	60	49	49	62	62	73	73	46	64	71	71	56	56	38	41	55	55	28	34	35	35	34	43	42	42	60	78	80	80	58	64	?	?	39	39	42	51	48	54	?	?	49	49	46	46	36	45	37	40	34	34
23R353	37	49	52	52	49	49	37	43	48	51	43	43	54	63	37	46	73	73	69	69	48	48	54	60	64	67	36	36	45	45	60	60	49	49	53	62	73	73	64	64	68	71	56	62	38	38	49	52	28	34	35	41	16	37	39	42	60	60	59	65	61	67	?	?	39	39	42	57	33	33	35	37	49	49	40	46	45	45	40	40	34	34
23R360	25	45	32	40	52	55	28	28	48	57	58	73	51	54	37	46	73	73	69	69	42	42	42	54	64	70	?	?	42	45	57	66	46	49	53	62	73	73	46	67	71	71	74	83	38	38	55	55	34	37	35	41	16	16	39	39	78	78	59	71	64	64	?	?	39	39	42	51	48	57	37	37	49	49	46	46	45	45	37	46	31	37
23R361	37	45	40	40	49	55	37	40	48	51	58	58	51	54	46	46	73	73	69	69	42	42	42	42	64	64	21	21	45	45	60	60	43	49	53	53	64	79	46	55	71	71	56	62	38	41	49	55	34	34	35	35	16	34	39	45	60	78	59	83	64	64	?	?	39	39	42	42	33	57	37	37	49	49	40	46	45	45	40	46	34	37
23R369	45	65	48	52	49	55	28	37	45	48	43	58	51	54	46	46	73	73	69	69	?	?	42	54	64	64	36	36	42	45	60	69	43	46	62	68	64	79	58	64	68	71	56	56	41	41	55	55	34	37	41	41	37	43	39	42	60	78	59	65	61	64	?	?	39	39	42	42	33	57	?	?	43	49	40	40	?	?	46	46	31	31
23R371	25	37	40	40	52	52	28	37	51	51	73	73	54	54	46	46	73	73	69	69	?	?	42	60	64	64	36	39	42	45	66	69	43	43	56	68	73	79	46	55	68	68	56	62	38	38	52	52	34	34	35	38	43	43	39	42	60	60	59	80	58	64	?	?	39	39	36	51	?	?	?	?	49	49	40	46	?	?	37	46	31	37
23R378	25	45	40	40	46	49	28	40	45	51	43	58	54	54	37	46	64	73	69	69	?	?	60	60	64	67	21	36	42	45	60	60	43	43	53	62	73	79	46	46	68	71	56	65	38	41	55	55	34	37	35	41	16	46	42	42	60	78	65	80	58	64	?	?	39	39	42	51	33	48	?	?	49	49	46	46	?	?	37	40	34	34
23R379	25	37	40	52	55	55	37	43	48	51	43	49	54	54	37	46	73	73	69	69	?	?	42	48	64	70	39	39	45	45	63	66	49	49	62	62	73	73	46	64	68	71	56	62	38	41	52	55	28	34	35	41	31	37	39	45	75	78	80	80	64	64	?	?	39	39	42	42	33	57	?	?	49	49	46	46	?	?	40	40	31	34
23R381	45	65	32	52	49	55	37	40	48	51	58	73	54	63	37	37	64	73	69	69	?	?	42	54	64	64	36	36	42	45	60	69	49	49	62	62	79	79	58	64	68	71	56	56	38	41	55	55	34	37	41	41	37	43	42	42	60	78	59	65	61	64	?	?	39	39	36	42	33	57	?	?	49	49	40	40	?	?	37	46	31	34
23R383	45	45	40	40	46	49	28	28	45	45	43	58	54	54	37	46	64	73	69	69	?	?	42	60	64	64	36	42	42	45	63	66	43	43	53	62	73	79	46	46	68	71	56	65	38	41	55	55	34	37	35	41	16	46	42	42	60	78	65	80	58	64	?	?	39	39	42	51	33	48	39	39	43	49	46	46	?	?	37	40	31	31
23R384	37	65	52	52	49	55	37	43	48	51	43	73	54	63	37	46	73	73	69	69	?	?	54	54	64	70	36	39	42	45	60	63	49	49	62	68	73	79	64	64	68	71	56	56	38	38	55	55	28	37	35	41	37	43	39	42	75	78	59	59	61	61	?	?	39	39	36	42	?	?	35	37	49	49	40	46	?	?	37	40	34	34
23R389	25	49	36	52	49	52	28	43	48	51	43	73	54	54	37	46	73	73	69	69	?	?	42	48	64	64	39	39	42	45	66	66	49	49	62	62	64	73	49	64	68	68	56	56	38	38	52	55	34	34	35	35	43	43	39	42	60	75	59	80	61	64	?	?	39	39	51	51	33	66	?	?	49	49	46	46	?	?	40	46	31	34
23R394	49	49	36	52	49	55	40	40	48	51	43	58	54	54	37	49	73	73	69	69	?	?	54	60	64	67	36	36	45	45	60	60	43	49	53	53	73	73	64	64	71	71	56	62	38	38	52	55	34	34	35	35	16	43	39	39	75	81	65	80	64	70	?	?	39	39	51	57	33	57	?	?	49	49	40	46	?	?	37	40	34	34
23R396	37	37	36	44	49	55	28	40	51	51	49	73	54	63	46	46	73	73	69	69	?	?	42	42	64	64	36	42	45	45	60	63	43	46	56	56	73	79	46	46	68	71	56	56	38	38	55	55	34	37	35	35	31	43	42	45	78	78	59	80	64	64	?	?	39	39	36	42	54	57	?	?	49	49	40	46	?	?	37	40	31	37
23R399	45	45	32	32	55	55	28	28	45	51	73	73	54	63	37	46	73	73	69	69	?	?	54	54	64	70	36	36	45	45	57	60	43	46	49	53	73	73	46	55	71	71	56	83	38	41	52	55	28	37	35	41	34	43	42	42	60	75	59	80	64	67	?	?	?	?	36	51	33	48	?	?	49	49	46	46	?	?	37	40	31	37
23R405	25	25	32	36	49	52	28	28	45	45	49	73	63	63	37	46	64	73	69	69	?	?	54	60	64	64	36	36	42	45	60	69	43	49	65	68	73	79	46	46	68	71	56	56	41	41	52	55	34	34	35	38	43	43	39	42	60	78	59	59	61	64	?	?	39	39	36	42	57	57	?	?	49	49	40	40	?	?	40	46	31	34
23R410	45	49	40	52	49	55	28	40	45	51	43	58	54	54	46	49	73	73	69	69	?	?	60	60	64	64	36	36	42	45	60	63	43	46	62	68	55	64	46	64	71	71	56	65	38	38	49	55	28	37	41	41	16	16	39	42	60	81	65	65	64	70	?	?	39	39	36	57	33	57	?	?	43	49	40	40	?	?	37	40	34	34
23R415	45	45	40	40	46	52	28	37	51	51	43	73	54	54	37	46	73	73	69	69	?	?	42	60	64	64	21	21	42	45	60	60	49	49	62	62	64	73	55	67	71	71	56	62	38	41	55	55	28	34	35	35	34	43	42	42	60	75	71	80	58	64	?	?	39	39	42	42	33	33	?	?	49	49	40	46	?	?	37	40	31	34
23R417	25	25	36	40	52	55	28	40	51	51	43	73	54	63	46	49	73	73	69	69	?	?	42	60	64	67	36	39	42	45	60	66	46	49	62	68	55	64	46	46	71	77	62	65	38	38	52	55	28	34	35	41	34	43	42	42	60	75	71	80	58	64	?	?	39	39	51	51	33	33	?	?	43	49	40	40	?	?	37	46	31	34
23R420	25	25	32	40	46	52	28	37	48	51	43	73	54	63	37	49	73	73	69	69	42	42	42	60	64	64	21	36	45	45	60	69	49	49	53	56	79	79	46	58	68	77	56	62	38	38	52	55	34	37	35	35	16	43	39	45	60	60	80	80	58	64	50	54	39	39	36	42	57	57	39	39	49	49	46	46	30	45	37	46	31	37
23R423	25	65	40	40	52	55	28	37	45	51	49	73	54	63	37	46	64	73	69	69	42	42	54	54	67	70	36	36	45	45	57	60	43	43	49	68	73	73	46	46	68	77	56	62	38	41	49	52	34	37	35	41	16	43	39	39	78	81	59	71	64	64	?	?	39	39	42	51	57	57	37	37	49	49	40	46	45	45	37	40	31	37
23R427	25	49	40	52	55	55	37	40	48	51	43	49	54	54	37	46	64	73	69	69	42	48	42	54	64	70	36	39	45	45	60	63	43	49	53	62	73	73	46	64	68	71	56	56	38	41	49	55	34	34	35	41	31	43	42	45	60	78	59	80	61	64	?	?	39	39	42	42	33	57	?	?	49	49	46	46	?	?	40	40	31	34
23R430	25	45	40	52	55	55	28	40	45	51	49	73	54	54	46	49	73	73	69	69	42	42	42	60	64	67	36	39	45	45	69	69	43	49	53	68	64	73	46	64	68	71	56	83	38	41	52	52	34	34	35	35	43	43	39	45	60	78	71	71	64	70	?	?	39	39	36	36	33	33	?	?	49	49	40	46	36	45	37	40	37	37
23R438	37	49	48	52	52	55	28	40	48	48	43	73	63	63	37	46	73	73	69	72	?	?	42	54	64	70	36	39	42	45	60	66	43	49	62	65	73	73	64	64	68	71	56	59	38	41	52	55	34	34	35	35	43	43	42	45	60	75	59	68	61	64	?	?	39	39	51	51	33	33	?	?	49	49	46	46	45	45	37	40	34	34
23R444	25	37	40	44	55	55	40	40	51	51	58	73	54	54	37	46	73	73	69	72	42	42	42	60	64	64	36	36	45	45	60	63	43	43	53	65	64	73	46	46	68	71	56	62	38	38	52	55	34	34	41	41	16	31	39	42	60	78	80	80	58	58	?	?	39	39	36	48	33	33	37	37	49	49	40	46	36	45	37	46	31	37
23R454	45	49	44	52	46	49	40	40	48	51	73	73	54	63	37	46	64	73	69	69	42	48	42	48	64	64	39	39	45	45	66	66	49	49	62	68	73	73	64	64	68	71	62	86	38	38	52	55	28	34	35	35	37	43	39	42	60	75	59	83	58	61	?	?	39	39	51	51	48	54	?	?	49	49	46	46	45	51	40	46	31	34
23R458	25	49	36	52	49	55	28	43	45	48	43	73	54	63	46	46	73	73	69	69	42	48	48	54	64	70	39	39	42	45	63	66	43	49	53	68	73	79	46	64	71	71	56	56	38	41	55	55	28	37	35	41	37	43	39	39	60	78	59	80	64	67	?	?	39	39	42	42	33	54	37	37	49	49	40	46	45	45	40	46	31	34
23R461	45	45	32	40	52	55	28	40	45	57	73	73	54	54	37	46	73	73	69	69	42	42	54	60	64	64	36	36	45	45	69	69	43	46	62	65	73	73	46	46	68	77	56	83	38	41	52	55	34	37	35	35	34	43	39	39	60	60	59	59	64	64	?	?	39	39	42	51	48	66	37	37	49	49	46	46	45	45	37	40	31	34
23R462	37	45	40	40	46	49	28	40	51	51	43	73	54	54	37	46	73	73	69	69	42	48	60	60	64	67	36	36	45	45	60	69	43	43	56	62	79	79	46	46	68	77	56	65	38	38	52	55	28	34	35	41	34	43	39	42	60	75	65	80	64	64	?	?	39	39	36	42	57	66	37	39	43	49	40	46	?	?	37	40	31	37
23R482	49	49	36	52	49	49	37	40	48	51	43	43	54	63	46	46	73	73	69	69	42	48	54	60	64	67	36	36	45	45	60	60	43	43	53	53	73	73	64	64	68	71	56	62	38	38	52	55	28	28	35	41	16	37	42	42	75	81	65	80	64	70	?	?	39	39	42	51	33	33	37	37	49	49	40	46	?	?	40	40	34	34
23R486	37	45	36	40	46	49	28	40	45	51	43	73	54	54	46	46	73	73	69	69	42	42	42	60	64	64	36	39	42	45	63	66	43	46	56	68	55	79	46	46	68	77	62	65	38	38	55	55	34	37	35	41	16	43	42	42	60	75	65	80	64	64	?	?	39	39	36	51	33	33	?	?	49	49	40	46	51	51	37	46	31	31
23R492	45	65	32	40	52	55	28	37	51	57	49	73	54	63	37	46	64	73	69	69	?	?	54	54	64	67	36	36	45	45	60	69	43	46	49	65	73	73	46	46	68	71	56	83	38	41	52	55	34	37	35	41	16	43	39	42	60	78	59	59	64	64	?	?	39	39	42	51	57	57	37	37	49	49	46	46	45	45	37	37	34	37
23R494	25	37	40	44	52	55	37	40	51	51	73	73	57	63	37	46	73	73	69	69	?	?	42	60	64	64	36	36	42	45	60	60	43	46	53	53	64	73	46	46	68	71	56	56	38	41	49	52	28	34	35	41	16	31	39	39	78	78	80	80	64	64	?	?	39	39	36	42	33	33	?	?	49	49	40	46	36	45	40	46	31	31
23R495	25	25	40	40	52	55	28	40	51	51	43	73	54	63	37	49	73	73	69	69	?	?	42	60	64	64	36	36	42	45	63	69	43	49	62	62	64	79	46	55	68	71	56	56	38	38	55	55	28	34	35	41	34	43	42	42	60	78	65	80	64	64	?	?	39	39	36	51	?	?	?	?	49	49	40	40	?	?	37	40	34	37
23R499	41	65	40	56	52	55	28	28	51	57	58	73	51	54	37	46	73	73	69	72	42	42	54	60	70	70	36	39	42	45	57	63	43	43	49	62	61	73	46	46	71	71	62	83	38	38	55	55	34	37	35	41	16	43	39	42	60	60	59	83	64	64	?	?	39	39	51	51	57	57	35	39	49	49	46	46	45	51	37	46	28	34
23R502	37	65	36	52	55	55	28	40	45	48	73	73	63	63	37	46	73	73	69	69	42	48	54	54	64	64	36	36	42	45	60	60	49	49	62	68	73	79	64	64	71	71	56	62	38	41	52	55	28	37	35	41	37	43	42	42	60	78	59	80	61	67	?	?	39	39	36	51	54	57	?	?	49	49	40	46	45	45	40	46	31	34
23R505	25	37	40	52	55	55	37	40	48	51	49	73	54	63	37	46	64	73	69	69	42	42	42	48	64	64	39	39	45	45	66	66	43	49	53	62	73	73	46	64	68	71	56	56	38	41	49	55	34	34	35	35	34	43	42	45	75	78	59	80	61	64	?	?	39	39	36	42	33	33	37	39	49	49	40	46	30	45	40	46	34	34
23R506	45	45	40	52	46	55	28	40	48	54	49	73	60	63	37	46	73	73	69	69	42	42	42	60	64	67	39	39	42	42	66	66	43	46	62	68	55	79	46	55	68	71	56	62	38	38	49	55	34	34	35	41	28	43	39	42	60	72	71	71	64	67	?	?	39	39	36	42	33	33	37	39	43	49	40	40	45	45	37	40	31	34
23R519	25	45	36	40	49	49	28	40	51	51	43	58	54	63	37	46	64	73	69	69	?	?	42	60	64	67	36	36	45	45	60	60	43	43	62	62	76	79	46	55	68	68	62	65	38	38	55	55	34	37	35	41	16	43	42	42	60	75	71	71	61	64	?	?	39	39	42	51	33	57	?	?	43	49	40	46	45	51	37	37	31	31
23R522	37	45	40	40	49	55	40	40	48	51	49	58	51	63	46	46	73	73	69	69	42	42	42	42	64	64	21	21	45	45	60	60	49	49	53	53	70	70	55	64	71	71	56	83	38	38	55	55	34	34	35	35	16	46	39	45	78	78	59	59	64	64	?	?	39	39	36	42	33	57	35	37	49	49	40	46	36	45	37	40	34	34
23R539	25	45	40	40	49	55	28	40	51	51	43	73	54	54	37	37	73	73	69	69	42	48	54	60	64	64	36	36	45	45	63	69	43	43	49	62	73	79	46	46	68	77	56	83	38	38	49	55	37	37	35	41	16	34	42	42	60	60	59	65	64	64	?	?	39	39	36	51	57	57	35	37	49	49	46	46	45	45	37	40	34	34
23R540	25	45	32	40	46	55	28	40	51	57	73	73	54	57	37	46	73	73	69	72	42	48	42	54	64	64	36	39	42	45	57	69	43	43	49	62	73	79	46	46	71	77	56	83	38	38	49	55	34	37	35	41	34	43	39	42	60	78	59	65	64	67	?	?	39	39	42	51	33	48	35	37	49	49	40	46	45	45	37	37	34	34
23R541	25	37	40	40	49	55	?	?	51	54	49	73	57	63	37	46	64	73	72	72	48	48	42	60	64	70	36	36	45	45	57	60	43	49	53	62	64	79	46	64	71	71	56	83	38	41	49	55	28	34	35	35	31	34	39	42	60	78	80	80	64	64	?	?	39	48	42	51	33	33	35	39	49	49	40	46	30	45	37	40	34	37
23R223	45	45	40	40	46	55	28	37	45	51	43	58	54	54	37	37	64	73	69	69	?	?	60	60	64	67	21	36	42	45	60	60	46	49	62	68	55	73	46	46	71	71	56	65	38	41	55	55	34	37	35	41	16	46	42	42	75	78	71	80	58	64	?	?	39	39	36	42	?	?	?	?	43	49	46	46	?	?	37	37	34	34
23R273	25	65	40	44	46	49	28	40	48	51	43	58	54	63	37	46	73	73	60	69	?	?	42	54	64	70	39	42	45	45	66	69	43	46	62	65	64	79	55	64	68	71	56	62	38	41	52	52	34	37	35	41	34	34	39	39	60	78	59	80	61	64	?	?	39	39	36	51	33	33	?	?	49	49	40	46	?	?	37	46	31	34
